H	K	L	2THETA	D-VALUE	MULT	INTENSITY
9	-4	-6	94.32	1.0513	2	0.1
8	7	-4	94.35	1.0511	2	0.3
8	-7	-4	94.35	1.0511	2	0.3
40	-2	-1	94.39	1.0508	2	0.0
40	2	-1	94.39	1.0508	2	0.0
18	-6	4	94.40	1.0507	2	0.0
18	6	4	94.40	1.0507	2	0.0
7	-7	4	94.41	1.0506	2	0.3
7	7	4	94.41	1.0506	2	0.3
4	-6	5	94.42	1.0505	2	1.2
4	6	5	94.42	1.0505	2	1.2
24	-6	3	94.43	1.0504	2	0.0
24	6	3	94.43	1.0504	2	0.0
34	1	-4	94.44	1.0504	2	0.0
34	-1	-4	94.44	1.0504	2	0.0
33	2	-4	94.45	1.0502	2	0.2
33	-2	-4	94.45	1.0502	2	0.2
18	-7	-3	94.45	1.0502	2	0.0
18	7	-3	94.45	1.0502	2	0.0
17	5	-5	94.45	1.0502	2	0.0
17	-5	-5	94.45	1.0502	2	0.0
35	-3	-3	94.55	1.0494	2	0.1
35	3	-3	94.55	1.0494	2	0.1
28	0	5	94.62	1.0488	2	0.2
39	-3	0	94.63	1.0487	2	1.3
39	3	0	94.63	1.0487	2	1.3
21	-1	-6	94.63	1.0487	2	0.0
21	1	-6	94.63	1.0487	2	0.0
13	8	-2	94.63	1.0487	2	0.0
13	-8	-2	94.63	1.0487	2	0.0
29	1	-5	94.63	1.0487	2	0.0
29	-1	-5	94.63	1.0487	2	0.0
16	-3	-6	94.63	1.0487	2	0.1
16	3	-6	94.63	1.0487	2	0.1
6	6	-5	94.65	1.0486	2	0.1
6	-6	-5	94.65	1.0486	2	0.1
21	-4	5	94.65	1.0485	2	0.0
21	4	5	94.65	1.0485	2	0.0
40	0	-2	94.68	1.0483	2	0.0
33	-1	4	94.69	1.0482	2	0.0
33	1	4	94.69	1.0482	2	0.0
32	2	4	94.69	1.0482	2	0.0
32	-2	4	94.69	1.0482	2	0.0
37	0	3	94.72	1.0479	2	0.0
8	-4	6	94.72	1.0479	2	0.0
8	4	6	94.72	1.0479	2	0.0
37	-4	0	94.73	1.0479	2	0.0
37	4	0	94.73	1.0479	2	0.0
22	-7	2	94.73	1.0479	2	0.0
22	7	2	94.73	1.0479	2	0.0
25	-6	-3	94.74	1.0478	2	0.0
25	6	-3	94.74	1.0478	2	0.0
30	-6	-1	94.75	1.0477	2	0.1
30	6	-1	94.75	1.0477	2	0.1
25	5	-4	94.78	1.0475	2	0.3
25	-5	-4	94.78	1.0475	2	0.3
5	-6	5	94.80	1.0473	2	0.5
5	6	5	94.80	1.0473	2	0.5
20	0	6	94.80	1.0473	2	0.2
32	-4	3	94.88	1.0466	2	0.2
32	4	3	94.88	1.0466	2	0.2
16	-5	5	94.91	1.0464	2	0.0
16	5	5	94.91	1.0464	2	0.0
41	1	-1	94.91	1.0464	2	0.2
41	-1	-1	94.91	1.0464	2	0.2
41	0	1	94.93	1.0462	2	0.0
9	7	-4	94.93	1.0462	2	0.0
9	-7	-4	94.93	1.0462	2	0.0
10	4	-6	94.95	1.0461	2	0.0
10	-4	-6	94.95	1.0461	2	0.0
24	-5	4	94.96	1.0459	2	0.3
24	5	4	94.96	1.0459	2	0.3
8	-7	4	94.99	1.0457	2	0.1
8	7	4	94.99	1.0457	2	0.1
28	2	-5	95.02	1.0455	2	0.0
28	-2	-5	95.02	1.0455	2	0.0
39	-2	-2	95.04	1.0453	2	0.1
39	2	-2	95.04	1.0453	2	0.1
37	3	2	95.06	1.0451	2	0.0
37	-3	2	95.06	1.0451	2	0.0
7	6	-5	95.07	1.0451	2	0.1
7	-6	-5	95.07	1.0451	2	0.1
18	2	6	95.13	1.0445	2	1.0
18	-2	6	95.13	1.0445	2	1.0
13	8	2	95.15	1.0444	2	0.0
13	-8	2	95.15	1.0444	2	0.0
17	-8	-1	95.17	1.0442	2	0.7
17	8	-1	95.17	1.0442	2	0.7
34	-5	-1	95.17	1.0441	2	0.0
34	5	-1	95.17	1.0441	2	0.0
40	-2	1	95.18	1.0441	2	0.0
40	2	1	95.18	1.0441	2	0.0
38	0	-3	95.19	1.0440	2	0.1
26	3	-5	95.21	1.0439	2	6.9
26	-3	-5	95.21	1.0439	2	6.9
29	4	-4	95.23	1.0437	2	0.0
29	-4	-4	95.23	1.0437	2	0.0
6	-6	5	95.24	1.0436	2	0.2
6	6	5	95.24	1.0436	2	0.2
25	-7	-1	95.25	1.0436	2	2.3
25	7	-1	95.25	1.0436	2	2.3
36	-2	3	95.25	1.0435	2	0.0
36	2	3	95.25	1.0435	2	0.0
0	8	-3	95.26	1.0434	2	0.3
0	8	3	95.26	1.0434	2	0.3
1	8	-3	95.27	1.0434	2	0.7
1	-8	-3	95.27	1.0434	2	0.7
32	-5	2	95.27	1.0433	2	0.0
32	5	2	95.27	1.0433	2	0.0
33	4	-3	95.29	1.0432	2	0.3
33	-4	-3	95.29	1.0432	2	0.3
18	-8	0	95.30	1.0431	2	0.0
18	8	0	95.30	1.0431	2	0.0
28	-6	2	95.31	1.0431	2	0.0
28	6	2	95.31	1.0431	2	0.0
22	0	-6	95.32	1.0429	2	0.4
1	-8	3	95.33	1.0429	2	0.8
1	8	3	95.33	1.0429	2	0.8
30	-6	1	95.35	1.0427	2	0.0
30	6	1	95.35	1.0427	2	0.0
2	8	-3	95.35	1.0427	2	0.1
2	-8	-3	95.35	1.0427	2	0.1
15	3	6	95.37	1.0425	2	0.2
15	-3	6	95.37	1.0425	2	0.2
29	-5	3	95.37	1.0425	2	0.0
29	5	3	95.37	1.0425	2	0.0
9	-4	6	95.40	1.0423	2	0.0
9	4	6	95.40	1.0423	2	0.0
35	-4	2	95.41	1.0422	2	0.4
35	4	2	95.41	1.0422	2	0.4
28	1	5	95.41	1.0422	2	0.0
28	-1	5	95.41	1.0422	2	0.0
28	4	4	95.45	1.0419	2	0.0
28	-4	4	95.45	1.0419	2	0.0
23	-7	-2	95.46	1.0418	2	0.1
23	7	-2	95.46	1.0418	2	0.1
2	-8	3	95.47	1.0417	2	0.2
2	8	3	95.47	1.0417	2	0.2
40	-1	-2	95.48	1.0416	2	0.0
40	1	-2	95.48	1.0416	2	0.0
3	8	-3	95.50	1.0415	2	0.0
3	-8	-3	95.50	1.0415	2	0.0
17	-8	1	95.50	1.0414	2	0.2
17	8	1	95.50	1.0414	2	0.2
37	1	3	95.52	1.0413	2	0.0
37	-1	3	95.52	1.0413	2	0.0
18	7	3	95.53	1.0412	2	0.0
18	-7	3	95.53	1.0412	2	0.0
39	3	-1	95.53	1.0412	2	0.0
39	-3	-1	95.53	1.0412	2	0.0
8	6	-5	95.56	1.0410	2	0.0
8	-6	-5	95.56	1.0410	2	0.0
10	7	-4	95.57	1.0408	2	0.0
10	-7	-4	95.57	1.0408	2	0.0
14	-8	-2	95.58	1.0408	2	0.1
14	8	-2	95.58	1.0408	2	0.1
20	-1	6	95.60	1.0406	2	0.0
20	1	6	95.60	1.0406	2	0.0
20	2	-6	95.60	1.0406	2	0.2
20	-2	-6	95.60	1.0406	2	0.2
20	6	-4	95.63	1.0404	2	0.1
20	-6	-4	95.63	1.0404	2	0.1
23	4	-5	95.64	1.0403	2	0.0
23	-4	-5	95.64	1.0403	2	0.0
9	-7	4	95.64	1.0403	2	0.7
9	7	4	95.64	1.0403	2	0.7
11	4	-6	95.65	1.0403	2	0.0
11	-4	-6	95.65	1.0403	2	0.0
37	-4	-1	95.65	1.0402	2	0.0
37	4	-1	95.65	1.0402	2	0.0
18	5	-5	95.67	1.0401	2	0.0
18	-5	-5	95.67	1.0401	2	0.0
3	-8	3	95.68	1.0400	2	0.0
3	8	3	95.68	1.0400	2	0.0
37	-2	-3	95.70	1.0398	2	0.1
37	2	-3	95.70	1.0398	2	0.1
4	8	-3	95.72	1.0396	2	0.0
4	-8	-3	95.72	1.0396	2	0.0
41	-1	1	95.72	1.0396	2	0.3
41	1	1	95.72	1.0396	2	0.3
30	-5	-3	95.74	1.0395	2	0.0
30	5	-3	95.74	1.0395	2	0.0
25	-7	1	95.75	1.0394	2	0.4
25	7	1	95.75	1.0394	2	0.4
19	7	-3	95.76	1.0393	2	0.0
19	-7	-3	95.76	1.0393	2	0.0
7	-6	5	95.76	1.0393	2	0.1
7	6	5	95.76	1.0393	2	0.1
17	-3	-6	95.77	1.0393	2	0.1
17	3	-6	95.77	1.0393	2	0.1
27	2	5	95.77	1.0392	2	0.0
27	-2	5	95.77	1.0392	2	0.0
19	-6	4	95.78	1.0392	2	0.1
19	6	4	95.78	1.0392	2	0.1
34	-5	1	95.85	1.0385	2	0.0
34	5	1	95.85	1.0385	2	0.0
25	3	5	95.91	1.0381	2	5.4
25	-3	5	95.91	1.0381	2	5.4
30	0	-5	95.92	1.0380	2	0.1
31	-6	0	95.96	1.0377	2	0.4
31	6	0	95.96	1.0377	2	0.4
4	-8	3	95.96	1.0377	2	0.0
4	8	3	95.96	1.0377	2	0.0
1	0	-7	95.97	1.0376	2	0.0
38	1	-3	95.99	1.0375	2	0.0
38	-1	-3	95.99	1.0375	2	0.0
0	0	7	96.01	1.0373	2	3.6
2	0	-7	96.01	1.0373	2	2.2
5	8	-3	96.02	1.0372	2	0.0
5	-8	-3	96.02	1.0372	2	0.0
26	-7	0	96.04	1.0370	2	0.7
26	7	0	96.04	1.0370	2	0.7
35	0	-4	96.09	1.0366	2	0.1
1	0	7	96.11	1.0364	2	0.1
3	0	-7	96.12	1.0364	2	2.2
9	6	-5	96.12	1.0363	2	0.0
9	-6	-5	96.12	1.0363	2	0.0
22	1	-6	96.12	1.0363	2	0.1
22	-1	-6	96.12	1.0363	2	0.1
32	-3	-4	96.14	1.0362	2	0.1
32	3	-4	96.14	1.0362	2	0.1
10	-4	6	96.14	1.0362	2	0.0
10	4	6	96.14	1.0362	2	0.0
14	-8	2	96.14	1.0362	2	0.0
14	8	2	96.14	1.0362	2	0.0
17	-5	5	96.15	1.0361	2	0.0
17	5	5	96.15	1.0361	2	0.0
42	0	0	96.22	1.0356	2	0.0
29	-6	-2	96.23	1.0355	2	0.2
29	6	-2	96.23	1.0355	2	0.2
25	-6	3	96.23	1.0355	2	0.0
25	6	3	96.23	1.0355	2	0.0
22	-4	5	96.26	1.0353	2	0.0
22	4	5	96.26	1.0353	2	0.0
38	-3	-2	96.27	1.0351	2	0.0
38	3	-2	96.27	1.0351	2	0.0
40	0	2	96.28	1.0351	2	0.0
2	0	7	96.29	1.0350	2	1.0
11	7	-4	96.29	1.0350	2	0.0
11	-7	-4	96.29	1.0350	2	0.0
4	0	-7	96.31	1.0349	2	0.7
39	3	1	96.31	1.0348	2	0.3
39	-3	1	96.31	1.0348	2	0.3
5	-8	3	96.32	1.0348	2	0.0
5	8	3	96.32	1.0348	2	0.0
33	-5	-2	96.33	1.0347	2	0.0
33	5	-2	96.33	1.0347	2	0.0
21	0	6	96.34	1.0346	2	0.1
34	0	4	96.35	1.0345	2	2.7
8	-6	5	96.36	1.0345	2	0.1
8	6	5	96.36	1.0345	2	0.1
10	-7	4	96.37	1.0343	2	0.3
10	7	4	96.37	1.0343	2	0.3
31	3	4	96.37	1.0343	2	0.1
31	-3	4	96.37	1.0343	2	0.1
23	-7	2	96.38	1.0343	2	0.0
23	7	2	96.38	1.0343	2	0.0
6	8	-3	96.39	1.0342	2	0.0
6	-8	-3	96.39	1.0342	2	0.0
37	-4	1	96.39	1.0342	2	0.0
37	4	1	96.39	1.0342	2	0.0
41	-2	0	96.42	1.0340	2	0.0
41	2	0	96.42	1.0340	2	0.0
12	4	-6	96.42	1.0340	2	0.1
12	-4	-6	96.42	1.0340	2	0.1
18	-8	-1	96.42	1.0339	2	0.2
18	8	-1	96.42	1.0339	2	0.2
19	-2	6	96.53	1.0331	2	0.5
19	2	6	96.53	1.0331	2	0.5
3	0	7	96.54	1.0330	2	1.5
16	3	6	96.55	1.0329	2	0.1
16	-3	6	96.55	1.0329	2	0.1
26	-6	-3	96.55	1.0329	2	0.0
26	6	-3	96.55	1.0329	2	0.0
36	-4	-2	96.56	1.0328	2	0.0
36	4	-2	96.56	1.0328	2	0.0
5	0	-7	96.56	1.0328	2	0.2
26	-5	-4	96.58	1.0326	2	0.0
26	5	-4	96.58	1.0326	2	0.0
39	-2	2	96.60	1.0325	2	0.0
39	2	2	96.60	1.0325	2	0.0
15	-8	-2	96.61	1.0324	2	0.1
15	8	-2	96.61	1.0324	2	0.1
19	-8	0	96.64	1.0322	2	0.0
19	8	0	96.64	1.0322	2	0.0
35	3	3	96.65	1.0321	2	0.0
35	-3	3	96.65	1.0321	2	0.0
35	-5	0	96.71	1.0316	2	0.0
35	5	0	96.71	1.0316	2	0.0
30	-1	-5	96.72	1.0316	2	0.0
30	1	-5	96.72	1.0316	2	0.0
29	0	5	96.73	1.0315	2	1.4
6	-8	3	96.75	1.0313	2	0.0
6	8	3	96.75	1.0313	2	0.0
10	6	-5	96.76	1.0312	2	0.0
10	-6	-5	96.76	1.0312	2	0.0
1	1	-7	96.77	1.0311	2	0.0
1	-1	-7	96.77	1.0311	2	0.0
25	5	4	96.77	1.0311	2	0.3
25	-5	4	96.77	1.0311	2	0.3
18	-8	1	96.78	1.0310	2	0.3
18	8	1	96.78	1.0310	2	0.3
0	1	7	96.81	1.0308	2	0.0
0	1	-7	96.81	1.0308	2	0.0
2	1	-7	96.81	1.0308	2	0.0
2	-1	-7	96.81	1.0308	2	0.0
7	8	-3	96.83	1.0307	2	0.0
7	-8	-3	96.83	1.0307	2	0.0
34	2	-4	96.83	1.0306	2	0.8
34	-2	-4	96.83	1.0306	2	0.8
4	0	7	96.87	1.0304	2	0.6
6	0	-7	96.89	1.0302	2	0.1
35	1	-4	96.89	1.0302	2	0.0
35	-1	-4	96.89	1.0302	2	0.0
23	0	-6	96.89	1.0301	2	0.1
19	-7	3	96.90	1.0301	2	0.0
19	7	3	96.90	1.0301	2	0.0
1	-1	7	96.91	1.0300	2	0.0
1	1	7	96.91	1.0300	2	0.0
3	1	-7	96.92	1.0299	2	0.0
3	-1	-7	96.92	1.0299	2	0.0
31	-6	-1	96.95	1.0297	2	0.4
31	6	-1	96.95	1.0297	2	0.4
19	5	-5	96.96	1.0296	2	0.0
19	-5	-5	96.96	1.0296	2	0.0
11	-4	6	96.96	1.0296	2	0.0
11	4	6	96.96	1.0296	2	0.0
18	-3	-6	96.97	1.0295	2	0.2
18	3	-6	96.97	1.0295	2	0.2
42	-1	0	97.02	1.0291	2	0.0
42	1	0	97.02	1.0291	2	0.0
9	-6	5	97.02	1.0291	2	0.0
9	6	5	97.02	1.0291	2	0.0
21	-2	-6	97.03	1.0291	2	0.2
21	2	-6	97.03	1.0291	2	0.2
29	2	-5	97.03	1.0290	2	0.0
29	-2	-5	97.03	1.0290	2	0.0
21	6	-4	97.08	1.0287	2	0.0
21	-6	-4	97.08	1.0287	2	0.0
27	3	-5	97.08	1.0287	2	3.0
27	-3	-5	97.08	1.0287	2	3.0
40	-1	2	97.08	1.0287	2	0.0
40	1	2	97.08	1.0287	2	0.0
26	-7	-1	97.08	1.0286	2	0.0
26	7	-1	97.08	1.0286	2	0.0
33	2	4	97.09	1.0286	2	0.2
33	-2	4	97.09	1.0286	2	0.2
12	7	-4	97.09	1.0286	2	0.0
12	-7	-4	97.09	1.0286	2	0.0
36	3	-3	97.09	1.0286	2	0.0
36	-3	-3	97.09	1.0286	2	0.0
2	1	7	97.09	1.0286	2	0.0
2	-1	7	97.09	1.0286	2	0.0
42	0	-1	97.10	1.0285	2	0.0
4	1	-7	97.11	1.0284	2	0.0
4	-1	-7	97.11	1.0284	2	0.0
24	-7	-2	97.14	1.0282	2	0.6
24	7	-2	97.14	1.0282	2	0.6
20	-7	-3	97.14	1.0282	2	0.0
20	7	-3	97.14	1.0282	2	0.0
21	-1	6	97.15	1.0281	2	0.0
21	1	6	97.15	1.0281	2	0.0
34	1	4	97.15	1.0281	2	0.0
34	-1	4	97.15	1.0281	2	0.0
11	-7	4	97.17	1.0279	2	0.2
11	7	4	97.17	1.0279	2	0.2
0	9	0	97.18	1.0279	2	0.0
1	9	0	97.21	1.0276	2	0.0
1	-9	0	97.21	1.0276	2	0.0
15	8	2	97.22	1.0276	2	0.1
15	-8	2	97.22	1.0276	2	0.1
20	-6	4	97.23	1.0275	2	0.0
20	6	4	97.23	1.0275	2	0.0
7	-8	3	97.25	1.0273	2	0.0
7	8	3	97.25	1.0273	2	0.0
5	0	7	97.26	1.0272	2	0.4
13	4	-6	97.26	1.0272	2	0.0
13	-4	-6	97.26	1.0272	2	0.0
33	-4	3	97.27	1.0272	2	1.2
33	4	3	97.27	1.0272	2	1.2
24	-4	-5	97.29	1.0270	2	0.0
24	4	-5	97.29	1.0270	2	0.0
7	0	-7	97.29	1.0270	2	0.1
41	2	-1	97.31	1.0269	2	0.0
41	-2	-1	97.31	1.0269	2	0.0
2	-9	0	97.32	1.0267	2	0.0
2	9	0	97.32	1.0267	2	0.0
30	4	-4	97.33	1.0267	2	0.0
30	-4	-4	97.33	1.0267	2	0.0
8	8	-3	97.34	1.0266	2	0.0
8	-8	-3	97.34	1.0266	2	0.0
3	1	7	97.34	1.0266	2	0.0
3	-1	7	97.34	1.0266	2	0.0
5	1	-7	97.36	1.0264	2	0.0
5	-1	-7	97.36	1.0264	2	0.0
29	-6	2	97.39	1.0262	2	0.1
29	6	2	97.39	1.0262	2	0.1
38	-4	0	97.44	1.0258	2	0.0
38	4	0	97.44	1.0258	2	0.0
38	0	3	97.47	1.0256	2	0.0
18	-5	5	97.47	1.0256	2	0.0
18	5	5	97.47	1.0256	2	0.0
11	6	-5	97.47	1.0256	2	0.1
11	-6	-5	97.47	1.0256	2	0.1
40	-3	0	97.49	1.0255	2	2.9
40	3	0	97.49	1.0255	2	2.9
3	9	0	97.50	1.0253	2	0.0
3	-9	0	97.50	1.0253	2	0.0
29	-1	5	97.53	1.0251	2	0.0
29	1	5	97.53	1.0251	2	0.0
30	-5	3	97.54	1.0251	2	0.0
30	5	3	97.54	1.0251	2	0.0
29	4	4	97.55	1.0249	2	0.0
29	-4	4	97.55	1.0249	2	0.0
31	-6	1	97.57	1.0248	2	0.0
31	6	1	97.57	1.0248	2	0.0
41	0	-2	97.59	1.0246	2	0.0
26	-7	1	97.60	1.0245	2	0.5
26	7	1	97.60	1.0245	2	0.5
33	-5	2	97.65	1.0242	2	0.0
33	5	2	97.65	1.0242	2	0.0
35	-5	-1	97.66	1.0241	2	0.0
35	5	-1	97.66	1.0241	2	0.0
4	-1	7	97.67	1.0240	2	0.1
4	1	7	97.67	1.0240	2	0.1
34	-4	-3	97.69	1.0239	2	0.9
34	4	-3	97.69	1.0239	2	0.9
6	1	-7	97.69	1.0238	2	0.1
6	-1	-7	97.69	1.0238	2	0.1
23	1	-6	97.70	1.0238	2	0.1
23	-1	-6	97.70	1.0238	2	0.1
16	8	-2	97.72	1.0236	2	1.0
16	-8	-2	97.72	1.0236	2	1.0
6	0	7	97.73	1.0235	2	0.0
19	-8	-1	97.75	1.0234	2	0.0
19	8	-1	97.75	1.0234	2	0.0
4	-9	0	97.76	1.0233	2	0.0
4	9	0	97.76	1.0233	2	0.0
10	-6	5	97.76	1.0233	2	0.0
10	6	5	97.76	1.0233	2	0.0
8	0	-7	97.77	1.0233	2	0.1
38	3	2	97.80	1.0230	2	0.1
38	-3	2	97.80	1.0230	2	0.1
17	-3	6	97.81	1.0230	2	0.1
17	3	6	97.81	1.0230	2	0.1
26	3	5	97.81	1.0229	2	5.9
26	-3	5	97.81	1.0229	2	5.9
28	2	5	97.82	1.0229	2	0.0
28	-2	5	97.82	1.0229	2	0.0
8	-8	3	97.82	1.0228	2	0.0
8	8	3	97.82	1.0228	2	0.0
12	-4	6	97.86	1.0225	2	0.0
12	4	6	97.86	1.0225	2	0.0
40	2	-2	97.88	1.0224	2	0.0
40	-2	-2	97.88	1.0224	2	0.0
42	1	-1	97.90	1.0222	2	1.1
42	-1	-1	97.90	1.0222	2	1.1
31	-5	-3	97.92	1.0221	2	0.0
31	5	-3	97.92	1.0221	2	0.0
37	2	3	97.92	1.0220	2	0.0
37	-2	3	97.92	1.0220	2	0.0
9	8	-3	97.93	1.0220	2	0.0
9	-8	-3	97.93	1.0220	2	0.0
23	-4	5	97.94	1.0219	2	0.0
23	4	5	97.94	1.0219	2	0.0
42	0	1	97.94	1.0219	2	0.0
39	0	-3	97.95	1.0219	2	0.1
13	7	-4	97.95	1.0218	2	0.0
13	-7	-4	97.95	1.0218	2	0.0
22	0	6	97.96	1.0217	2	0.0
27	-7	0	97.97	1.0217	2	0.0
27	7	0	97.97	1.0217	2	0.0
36	-4	2	98.00	1.0215	2	0.2
36	4	2	98.00	1.0215	2	0.2
20	2	6	98.00	1.0214	2	0.0
20	-2	6	98.00	1.0214	2	0.0
12	-7	4	98.05	1.0211	2	0.0
12	7	4	98.05	1.0211	2	0.0
20	-8	0	98.06	1.0210	2	0.0
20	8	0	98.06	1.0210	2	0.0
5	-1	7	98.07	1.0209	2	0.1
5	1	7	98.07	1.0209	2	0.1
31	0	-5	98.08	1.0208	2	0.1
5	-9	0	98.09	1.0208	2	0.0
5	9	0	98.09	1.0208	2	0.0
7	1	-7	98.10	1.0207	2	0.1
7	-1	-7	98.10	1.0207	2	0.1
24	-7	2	98.10	1.0207	2	0.0
24	7	2	98.10	1.0207	2	0.0
26	-6	3	98.11	1.0206	2	0.0
26	6	3	98.11	1.0206	2	0.0
41	-2	1	98.13	1.0205	2	0.0
41	2	1	98.13	1.0205	2	0.0
19	-8	1	98.14	1.0204	2	0.0
19	8	1	98.14	1.0204	2	0.0
14	4	-6	98.18	1.0200	2	0.2
14	-4	-6	98.18	1.0200	2	0.2
32	-6	0	98.24	1.0196	2	0.3
32	6	0	98.24	1.0196	2	0.3
19	-3	-6	98.26	1.0195	2	0.6
19	3	-6	98.26	1.0195	2	0.6
12	6	-5	98.26	1.0195	2	0.7
12	-6	-5	98.26	1.0195	2	0.7
38	1	3	98.27	1.0194	2	0.0
38	-1	3	98.27	1.0194	2	0.0
7	0	7	98.27	1.0193	2	0.1
9	0	-7	98.31	1.0190	2	0.3
20	5	-5	98.32	1.0189	2	0.0
20	-5	-5	98.32	1.0189	2	0.0
20	-7	3	98.35	1.0188	2	0.0
20	7	3	98.35	1.0188	2	0.0
30	-6	-2	98.35	1.0187	2	0.6
30	6	-2	98.35	1.0187	2	0.6
16	-8	2	98.36	1.0187	2	0.4
16	8	2	98.36	1.0187	2	0.4
38	-4	-1	98.36	1.0186	2	0.0
38	4	-1	98.36	1.0186	2	0.0
35	-5	1	98.37	1.0186	2	0.0
35	5	1	98.37	1.0186	2	0.0
40	3	-1	98.39	1.0184	2	0.0
40	-3	-1	98.39	1.0184	2	0.0
38	-2	-3	98.39	1.0184	2	0.0
38	2	-3	98.39	1.0184	2	0.0
41	1	-2	98.40	1.0184	2	0.3
41	-1	-2	98.40	1.0184	2	0.3
27	-6	-3	98.45	1.0180	2	0.0
27	6	-3	98.45	1.0180	2	0.0
33	3	-4	98.46	1.0179	2	0.1
33	-3	-4	98.46	1.0179	2	0.1
27	-5	-4	98.47	1.0179	2	0.0
27	5	-4	98.47	1.0179	2	0.0
9	-8	3	98.47	1.0178	2	0.0
9	8	3	98.47	1.0178	2	0.0
0	9	-1	98.48	1.0177	2	0.0
0	9	1	98.48	1.0177	2	0.0
6	-9	0	98.49	1.0177	2	0.0
6	9	0	98.49	1.0177	2	0.0
1	9	-1	98.51	1.0175	2	0.0
1	-9	-1	98.51	1.0175	2	0.0
1	-9	1	98.53	1.0174	2	0.0
1	9	1	98.53	1.0174	2	0.0
22	2	-6	98.53	1.0174	2	0.3
22	-2	-6	98.53	1.0174	2	0.3
6	1	7	98.54	1.0173	2	0.0
6	-1	7	98.54	1.0173	2	0.0
24	0	-6	98.54	1.0173	2	0.2
8	1	-7	98.57	1.0171	2	0.0
8	-1	-7	98.57	1.0171	2	0.0
11	-6	5	98.58	1.0170	2	0.0
11	6	5	98.58	1.0170	2	0.0
10	8	-3	98.59	1.0169	2	0.0
10	-8	-3	98.59	1.0169	2	0.0
22	6	-4	98.60	1.0168	2	0.0
22	-6	-4	98.60	1.0168	2	0.0
21	-7	-3	98.60	1.0168	2	0.0
21	7	-3	98.60	1.0168	2	0.0
2	-9	-1	98.61	1.0168	2	0.0
2	9	-1	98.61	1.0168	2	0.0
36	0	-4	98.63	1.0166	2	0.1
2	-9	1	98.65	1.0165	2	0.0
2	9	1	98.65	1.0165	2	0.0
26	5	4	98.67	1.0163	2	0.2
26	-5	4	98.67	1.0163	2	0.2
32	-3	4	98.70	1.0161	2	0.1
32	3	4	98.70	1.0161	2	0.1
34	-5	-2	98.74	1.0158	2	0.0
34	5	-2	98.74	1.0158	2	0.0
42	1	1	98.75	1.0157	2	1.3
42	-1	1	98.75	1.0157	2	1.3
39	-1	-3	98.75	1.0157	2	0.0
39	1	-3	98.75	1.0157	2	0.0
21	-6	4	98.76	1.0156	2	0.0
21	6	4	98.76	1.0156	2	0.0
22	1	6	98.77	1.0156	2	0.0
22	-1	6	98.77	1.0156	2	0.0
3	-9	-1	98.78	1.0155	2	0.0
3	9	-1	98.78	1.0155	2	0.0
13	-4	6	98.83	1.0151	2	0.0
13	4	6	98.83	1.0151	2	0.0
3	-9	1	98.84	1.0150	2	0.0
3	9	1	98.84	1.0150	2	0.0
19	-5	5	98.86	1.0148	2	0.0
19	5	5	98.86	1.0148	2	0.0
31	1	-5	98.88	1.0147	2	0.0
31	-1	-5	98.88	1.0147	2	0.0
8	0	7	98.89	1.0146	2	0.0
35	0	4	98.90	1.0146	2	0.3
14	7	-4	98.90	1.0146	2	0.0
14	-7	-4	98.90	1.0146	2	0.0
17	-8	-2	98.90	1.0146	2	0.1
17	8	-2	98.90	1.0146	2	0.1
25	-7	-2	98.90	1.0145	2	0.7
25	7	-2	98.90	1.0145	2	0.7
30	0	5	98.92	1.0144	2	4.7
10	0	-7	98.94	1.0143	2	0.5
7	-9	0	98.96	1.0141	2	0.3
7	9	0	98.96	1.0141	2	0.3
13	-7	4	99.00	1.0138	2	0.0
13	7	4	99.00	1.0138	2	0.0
27	-7	-1	99.00	1.0138	2	0.0
27	7	-1	99.00	1.0138	2	0.0
25	4	-5	99.02	1.0136	2	0.0
25	-4	-5	99.02	1.0136	2	0.0
4	9	-1	99.02	1.0136	2	0.0
4	-9	-1	99.02	1.0136	2	0.0
28	-3	-5	99.03	1.0136	2	0.5
28	3	-5	99.03	1.0136	2	0.5
39	3	-2	99.05	1.0134	2	0.0
39	-3	-2	99.05	1.0134	2	0.0
7	-1	7	99.08	1.0132	2	0.0
7	1	7	99.08	1.0132	2	0.0
4	-9	1	99.10	1.0130	2	0.0
4	9	1	99.10	1.0130	2	0.0
1	5	-6	99.11	1.0130	2	0.0
1	-5	-6	99.11	1.0130	2	0.0
13	6	-5	99.12	1.0129	2	1.8
13	-6	-5	99.12	1.0129	2	1.8
9	1	-7	99.12	1.0129	2	0.1
9	-1	-7	99.12	1.0129	2	0.1
30	2	-5	99.13	1.0128	2	0.0
30	-2	-5	99.13	1.0128	2	0.0
38	-4	1	99.13	1.0128	2	0.0
38	4	1	99.13	1.0128	2	0.0
0	5	-6	99.14	1.0128	2	0.0
0	5	6	99.14	1.0128	2	0.0
18	-3	6	99.14	1.0127	2	0.0
18	3	6	99.14	1.0127	2	0.0
2	5	-6	99.16	1.0126	2	0.0
2	-5	-6	99.16	1.0126	2	0.0
20	-8	-1	99.16	1.0126	2	0.0
20	8	-1	99.16	1.0126	2	0.0
15	4	-6	99.18	1.0124	2	0.0
15	-4	-6	99.18	1.0124	2	0.0
1	2	-7	99.18	1.0124	2	0.0
1	-2	-7	99.18	1.0124	2	0.0
37	-4	-2	99.19	1.0124	2	0.0
