H	K	L	2THETA	D-VALUE	MULT	INTENSITY
12	-4	-3	99.77	1.0081	2	0.1
1	15	3	99.78	1.0079	2	0.0
10	-2	-4	99.83	1.0076	2	0.0
10	2	-4	99.83	1.0076	2	0.0
0	12	-4	99.89	1.0072	2	2.4
0	12	4	99.89	1.0072	2	2.4
13	-7	1	99.93	1.0068	2	0.0
13	7	1	99.93	1.0068	2	0.0
9	13	-2	99.96	1.0067	2	0.1
4	0	5	99.96	1.0066	2	0.3
1	17	-2	100.00	1.0064	2	0.0
0	6	5	100.04	1.0060	2	0.0
0	6	-5	100.04	1.0060	2	0.0
